ID,原版编号,外观ID,模板NPC,姓名,别名,苗字,名,罗马音名,文化,性别,生年,登场,终年,死因,父亲,母,配偶,祖父,亲族,仕官倾向,仕官相性,亲密相性,性情,精神,主义,行动,情义,野心,DesireType,喜好,饮酒,出身,物欲,统率,武力,政务,智谋,魅力,足轻,骑马,火枪,水军,弓术,武艺,军学,忍术,建筑,开垦,矿山,算术,礼法,辩才,茶道,医术,合战卡,秘技卡,称号卡,亲密获取,组合获取,事件获取,登场_1554,姓名_1554,身份_1554,立场_1554,所属势力_1554,家族_1554,所属据点_1554,所属流派_1554,登场_1560,姓名_1560,身份_1560,立场_1560,所属势力_1560,家族_1560,所属据点_1560,所属流派_1560,登场_1568,姓名_1568,身份_1568,立场_1568,所属势力_1568,家族_1568,所属据点_1568,所属流派_1568,登场_1575,姓名_1575,身份_1575,立场_1575,所属势力_1575,家族_1575,所属据点_1575,所属流派_1575,登场_1582,姓名_1582,身份_1582,立场_1582,所属势力_1582,家族_1582,所属据点_1582,所属流派_1582,登场_1598,姓名_1598,身份_1598,立场_1598,所属势力_1598,家族_1598,所属据点_1598,所属流派_1598,登场_1549,姓名_1549,身份_1549,立场_1549,所属势力_1549,所属据点_1549,所属流派_1549,登场_1584,姓名_1584,身份_1584,立场_1584,所属势力_1584,所属据点_1584,所属流派_1584,登场_dream1560,姓名_dream1560,身份_dream1560,立场_dream1560,所属势力_dream1560,所属据点_dream1560,所属流派_dream1560,外观描述_光荣,立绘阶段,Persona,列传,列传原文
lord_tk5_ninja_yoichi,,899,,余市,,,,Yoichi,kinai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,中忍,直臣,轩猿众,clan_nokizaru_1,轩猿之里,无,已登场,,中忍,直臣,羽黑众,clan_haguro_1,羽黑之里,无,已登场,,中忍,直臣,羽黑众,clan_haguro_1,羽黑之里,无,已登场,,中忍,直臣,甲贺众,clan_tarou_1,甲贺之里,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_ninja_yumenosuke,,900,,梦之助,,,,Yumenosuke,sanyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,中忍,直臣,伊贺众,clan_momochi_1,伊贺之里,无,,,,,,,,,,,,,,,,,已登场,,中忍,直臣,甲贺众,clan_tarou_1,甲贺之里,无,,,,,,,,,已登场,,中忍,直臣,外闻众,clan_sada_1,外闻之里,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_benzoo,,975,,弁藏,,,,Benzoo,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,已登场,,船头,直臣,房总水军,clan_okumura_1,冈本之砦,无,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_chougoroo,,976,,长五郎,,,,Chougoroo,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,骏河水军,clan_okabe_1,清水之砦,无,,,,,,,,,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_choujiroo,,977,,长次郎,,,,Choujiroo,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,五岛水军,clan_uku_1,江川之砦,无,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_chousaburoo,,978,,长三郎,,,,Chousaburoo,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,土佐水军,clan_ike_1,十市之砦,无,已登场,,船头,直臣,淡路水军,clan_atagi_1,洲本之砦,无,已登场,,船头,直臣,骏河水军,clan_okabe_1,清水之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_chousuke,,979,,长助,,,,Chousuke,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,丹后水军,clan_nasa_1,舞鹤之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,坊津水军,clan_bounotsu_1,坊津之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_daihachi,,980,,大八,,,,Daihachi,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_daimaru,,981,,大丸,,,,Daimaru,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,丰后水军,clan_wakabayashi_1,一尺屋之砦,无,已登场,,船头,直臣,房总水军,clan_okumura_1,冈本之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,五岛水军,clan_uku_2,江川之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_denhachiroo,,982,,传八郎,,,,Denhachiroo,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,相模水军,clan_ganshojii_1,三崎之砦,无,,,,,,,,,已登场,,船头,直臣,房总水军,clan_okumura_1,冈本之砦,无,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_densuke,,983,,传助,,,,Densuke,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,丰后水军,clan_wakabayashi_1,一尺屋之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,五岛水军,clan_uku_2,江川之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_dookuu,,984,,道空,,,,Dookuu,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,丰后水军,clan_wakabayashi_1,一尺屋之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_eishichi,,985,,英七,,,,Eishichi,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,村上水军,clan_murakami_1,三岛之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,骏河水军,clan_itami_1,清水之砦,无,已登场,,船头,直臣,村上水军,clan_murakami_1,三岛之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_enkichi,,986,,圆吉,,,,Enkichi,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,安东水军,clan_antou_1,十三凑之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,坊津水军,clan_bounotsu_2,坊津之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_fujiji,,987,,藤次,,,,Fujiji,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,相模水军,clan_ganshojii_1,三崎之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,土佐水军,clan_ike_1,十市之砦,无,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_fujimatsu,,988,,富士松,,,,Fujimatsu,kanto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,熊野水军,clan_kuki_1,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,已登场,,船头,直臣,房总水军,clan_anzai_1,冈本之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_fusataroo,,989,,房太郎,,,,Fusataroo,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,丹后水军,clan_nasa_1,舞鹤之砦,无,已登场,,船头,直臣,五岛水军,clan_uku_1,江川之砦,无,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_sugata_1,洲本之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_gennai,,990,,源内,,,,Gennai,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_ginbee,,991,,银兵卫,,,,Ginbee,ou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,相模水军,clan_ganshojii_1,三崎之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,骏河水军,clan_okabe_1,清水之砦,无,,,,,,,,,已登场,,船头,直臣,安东水军,clan_antou_2,十三凑之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_gisuke,,992,,仪助,,,,Gisuke,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,土佐水军,clan_ike_1,十市之砦,无,,,,,,,,,已登场,,船头,直臣,房总水军,clan_okumura_1,冈本之砦,无,已登场,,船头,直臣,土佐水军,clan_ike_1,十市之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_gonbee,,993,,权兵卫,,,,Gonbee,kanto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,熊野水军,clan_kuki_1,鸟羽之砦,无,已登场,,船头,直臣,丰后水军,clan_wakabayashi_1,一尺屋之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,房总水军,clan_okumura_1,冈本之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_gonpachi,,994,,权八,,,,Gonpachi,kanto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_atagi_1,洲本之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,房总水军,clan_anzai_1,冈本之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_gonshichiroo,,995,,权七郎,,,,Gonshichiroo,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,安东水军,clan_antou_1,十三凑之砦,无,,,,,,,,,已登场,,船头,直臣,五岛水军,clan_uku_1,江川之砦,无,已登场,,船头,直臣,骏河水军,clan_itami_1,清水之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_gunbee,,996,,军兵卫,,坊津,,Bounotsu Gunbee,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,头领,当主,坊津水军,clan_bounotsu_2,坊津之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_gundari,,997,,军荼利,,,,Gundari,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,相模水军,clan_ganshojii_1,三崎之砦,无,,,,,,,,,已登场,,船头,直臣,坊津水军,clan_bounotsu_2,坊津之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_hachiroo,,998,,八郎,,,,Hachiroo,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_atagi_1,洲本之砦,无,已登场,,船头,直臣,房总水军,clan_okumura_1,冈本之砦,无,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_atagi_1,洲本之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_hachitaroo,,999,,八太郎,,,,Hachitaroo,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,土佐水军,clan_ike_1,十市之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_atagi_1,洲本之砦,无,,,,,,,,,已登场,,船头,直臣,五岛水军,clan_uku_1,江川之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_hachizaemon,,1000,,八左卫门,,,,Hachizaemon,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_atagi_1,洲本之砦,无,已登场,,船头,直臣,坊津水军,clan_bounotsu_1,坊津之砦,无,,,,,,,,,已登场,,船头,直臣,骏河水军,clan_itami_1,清水之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_hansaburoo,,1001,,半三郎,,坊津,,Bounotsu Hansaburoo,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,头领,当主,坊津水军,clan_bounotsu_1,坊津之砦,无,已登场,,头领,当主,坊津水军,clan_bounotsu_1,坊津之砦,无,已登场,,头领,当主,坊津水军,clan_bounotsu_1,坊津之砦,无,已登场,,头领,当主,坊津水军,clan_bounotsu_1,坊津之砦,无,已登场,,头领,当主,坊津水军,clan_bounotsu_1,坊津之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_hayashizoo,,1002,,林藏,,,,Hayashizoo,kanto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,丹后水军,clan_nasa_1,舞鹤之砦,无,,,,,,,,,已登场,,船头,直臣,丹后水军,clan_nasa_1,舞鹤之砦,无,已登场,,船头,直臣,相模水军,clan_ganshojii_1,三崎之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_hayato,,1003,,隼人,,,,Hayato,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,村上水军,clan_murakami_1,三岛之砦,无,已登场,,船头,直臣,骏河水军,clan_okabe_1,清水之砦,无,,,,,,,,,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_heita,,1004,,平太,,,,Heita,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,房总水军,clan_okumura_1,冈本之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,丰后水军,clan_wakabayashi_1,一尺屋之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_hisadayuu,,1005,,久太夫,,,,Hisadayuu,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,丰后水军,clan_wakabayashi_1,一尺屋之砦,无,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_hyakuhei,,1006,,百平,,,,Hyakuhei,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,骏河水军,clan_okabe_1,清水之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_sugata_1,洲本之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_hyouta,,1007,,兵太,,,,Hyouta,kanto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_atagi_1,洲本之砦,无,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,房总水军,clan_okumura_1,冈本之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_ikkan,,1008,,一贯,,,,Ikkan,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,房总水军,clan_okumura_1,冈本之砦,无,,,,,,,,,已登场,,船头,直臣,五岛水军,clan_uku_1,江川之砦,无,,,,,,,,,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,已登场,,船头,直臣,村上水军,clan_murakami_1,三岛之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_isaburoo,,1009,,猪三郎,,,,Isaburoo,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,已登场,,船头,直臣,土佐水军,clan_ike_1,十市之砦,无,,,,,,,,,已登场,,船头,直臣,土佐水军,clan_ike_1,十市之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_jibee,,1010,,治兵卫,,,,Jibee,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,丹后水军,clan_nasa_1,舞鹤之砦,无,已登场,,船头,直臣,村上水军,clan_murakami_1,三岛之砦,无,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_atagi_1,洲本之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_jingobee,,1011,,甚五兵卫,,土佐,,Tosa Jingobee,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,头领,当主,土佐水军,clan_tosa_1,十市之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_jisuke,,1012,,治助,,,,Jisuke,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,骏河水军,clan_okabe_1,清水之砦,无,已登场,,船头,直臣,骏河水军,clan_okabe_1,清水之砦,无,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_sugata_1,洲本之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_juudayuu,,1013,,十太夫,,,,Juudayuu,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,五岛水军,clan_uku_1,江川之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kageyu,,1014,,勘解由,,,,Kageyu,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,房总水军,clan_okumura_1,冈本之砦,无,,,,,,,,,已登场,,船头,直臣,村上水军,clan_murakami_1,三岛之砦,无,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kameshichi,,1015,,龟七,,,,Kameshichi,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,丹后水军,clan_nasa_1,舞鹤之砦,无,,,,,,,,,已登场,,船头,直臣,丹后水军,clan_nasa_1,舞鹤之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_sugata_1,洲本之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kanji,,1016,,贯次,,,,Kanji,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,五岛水军,clan_uku_1,江川之砦,无,已登场,,船头,直臣,安东水军,clan_antou_1,十三凑之砦,无,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kenkichi,,1019,,谦吉,,,,Kenkichi,kanto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,丰后水军,clan_wakabayashi_1,一尺屋之砦,无,,,,,,,,,已登场,,船头,直臣,坊津水军,clan_bounotsu_1,坊津之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,江户水军,clan_mukaisei_1,三崎之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kichijiroo,,1020,,吉次郎,,,,Kichijiroo,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,村上水军,clan_murakami_1,三岛之砦,无,,,,,,,,,已登场,,船头,直臣,五岛水军,clan_uku_1,江川之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,五岛水军,clan_uku_1,江川之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kinzaemon,,1021,,金左卫门,,,,Kinzaemon,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,骏河水军,clan_okabe_1,清水之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,坊津水军,clan_bounotsu_1,坊津之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kisanta,,1022,,喜三太,,,,Kisanta,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,熊野水军,clan_kuki_1,鸟羽之砦,无,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,已登场,,船头,直臣,土佐水军,clan_ike_1,十市之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kobee,,1023,,小兵卫,,,,Kobee,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,坊津水军,clan_bounotsu_1,坊津之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kochuuta,,1024,,小忠太,,,,Kochuuta,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,,,,,,,,,已登场,,船头,直臣,淡路水军,clan_atagi_1,洲本之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kogenta,,1025,,小源太,,,,Kogenta,tokai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,相模水军,clan_ganshojii_1,三崎之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,坊津水军,clan_bounotsu_1,坊津之砦,无,,,,,,,,,已登场,,船头,直臣,熊野水军,clan_kuki_2,鸟羽之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kojuuroo,,1026,,小十郎,,,,Kojuuroo,saikai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,房总水军,clan_okumura_1,冈本之砦,无,已登场,,船头,直臣,土佐水军,clan_ike_1,十市之砦,无,,,,,,,,,,,,,,,,,已登场,,船头,直臣,五岛水军,clan_uku_2,江川之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_kokichi,,1027,,小吉,,,,Kokichi,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,已登场,,船头,直臣,安东水军,clan_antou_1,十三凑之砦,无,已登场,,船头,直臣,安东水军,clan_antou_1,十三凑之砦,无,已登场,,船头,直臣,盐饱水军,clan_miyamoto_1,盐饱之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_tk5_pirate_koo,,1028,,甲,,,,Koo,nankai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,已登场,,船头,直臣,村上水军,clan_murakami_1,三岛之砦,无,已登场,,船头,直臣,村上水军,clan_murakami_1,三岛之砦,无,已登场,,船头,直臣,土佐水军,clan_ike_1,十市之砦,无,已登场,,船头,直臣,村上水军,clan_murakami_1,三岛之砦,无,,,,,,,,,,,,,,,,,,,,,,,,,,
